chr	start	end	peaknb	peakscore	Gene_Symbol	distance	score
chr1	43381546	43381842	peak154	22.18014	SZT2	-8190	0.437097061436
chr1	43472524	43472764	peak155	4.20426	MED8	82832	0.0220756519394
chr1	43472524	43472764	peak155	4.20426	PTPRF	-58231	0.0590577204855
chr1	43472524	43472764	peak155	4.20426	HYI	18655	0.287595586276
chr1	43472524	43472764	peak155	4.20426	MIR6735	24106	0.231253677503
chr1	43472524	43472764	peak155	4.20426	SZT2	82760	0.0221393214571
chr1	43523216	43523462	peak156	23.38013	PTPRF	-7536	0.44868239605
chr1	43523216	43523462	peak156	23.38013	HYI	69350	0.0378547050133
chr1	43523216	43523462	peak156	23.38013	MIR6735	74801	0.0304387138151
chr16	48123213	48123521	peak1561	6.03723	ABCC12	-23403	0.237848824097
chr16	48158381	48158595	peak1562	8.30315	ABCC11	-76689	0.0282246378458
chr16	48158381	48158595	peak1562	8.30315	ABCC11	-73783	0.0317037597827
chr16	48158381	48158595	peak1562	8.30315	LONP2	-85678	0.0197003278745
chr16	48158381	48158595	peak1562	8.30315	ABCC12	11718	0.37956857507
chr16	48317711	48317885	peak1563	3.64685	ABCC11	82621	0.0222627589225
chr16	48317711	48317885	peak1563	3.64685	SIAH1	-48075	0.0886552523544
chr16	48317711	48317885	peak1563	3.64685	ABCC11	85527	0.0198196779292
chr16	48317711	48317885	peak1563	3.64685	SIAH1	-67520	0.0407296072556
chr16	48317711	48317885	peak1563	3.64685	LOC100507577	-37886	0.133261755292
chr16	48317711	48317885	peak1563	3.64685	LONP2	73632	0.0318958299598
chr16	48458508	48458698	peak1564	8.42995	SIAH1	92730	0.0148582501849
chr16	48458508	48458698	peak1564	8.42995	SIAH1	73285	0.0323416307802
chr16	50611740	50611927	peak1565	9.27267	LOC101927272	-57021	0.0619864169122
chr16	50611740	50611927	peak1565	9.27267	SNX20	-69520	0.0375981662396
chr16	50611740	50611927	peak1565	9.27267	NKD1	63504	0.0478272365241
chr16	50611740	50611927	peak1565	9.27267	NOD2	-85305	0.0199964604218
chr16	50611740	50611927	peak1565	9.27267	NOD2	-87516	0.0183039206301
chr16	54135922	54136135	peak1566	3.98527	FTO-IT1	96636	0.0127090619576
chr16	54373532	54373792	peak1567	7.70450	IRX3	87196	0.0185397166895
chr16	55437802	55437976	peak1569	4.02292	MMP2	-43667	0.105749731507
chr16	55437802	55437976	peak1569	4.02292	MMP2	-41279	0.116349114491
chr16	55437802	55437976	peak1569	4.02292	MMP2	-40940	0.117937553762
chr16	55437802	55437976	peak1569	4.02292	MMP2	-42643	0.110171173496
chr16	55437802	55437976	peak1569	4.02292	LPCAT2	-71111	0.0352799664079
chr16	55437802	55437976	peak1569	4.02292	MMP2	-42108	0.112554244524
chr1	43774498	43774681	peak157	13.12500	ST3GAL3	67057	0.0414909478348
chr1	43774498	43774681	peak157	13.12500	LOC101929592	47246	0.0916443457998
chr1	43774498	43774681	peak157	13.12500	MIR6079	-64032	0.0468277173641
chr1	43774498	43774681	peak157	13.12500	KDM4A-AS1	67248	0.0411751648205
chr16	56608421	56608595	peak1570	6.63171	MT1L	-8952	0.423975333988
chr16	56608421	56608595	peak1570	6.63171	MT1H	-61305	0.0522246851646
chr16	56608421	56608595	peak1570	6.63171	BBS2	88412	0.0176595246664
chr16	56608421	56608595	peak1570	6.63171	MT1X	-73961	0.0314788307107
chr16	56608421	56608595	peak1570	6.63171	MT1F	-49434	0.0839645997931
chr16	56608421	56608595	peak1570	6.63171	MT1IP	-67607	0.0405881145624
chr16	56608421	56608595	peak1570	6.63171	MT1G	-59557	0.0560069213695
chr16	56608421	56608595	peak1570	6.63171	MT4	43460	0.106628974326
chr16	56608421	56608595	peak1570	6.63171	MT1DP	-35295	0.147814081646
chr16	56608421	56608595	peak1570	6.63171	MT2A	-57	0.605149345106
chr16	56608421	56608595	peak1570	6.63171	MT3	19154	0.281912088374
chr16	56608421	56608595	peak1570	6.63171	MT1A	-30157	0.181539866365
chr16	56608421	56608595	peak1570	6.63171	MT1JP	-27230	0.204088817497
chr16	56608421	56608595	peak1570	6.63171	MT1M	-24113	0.231188935538
chr16	56608421	56608595	peak1570	6.63171	MT1DP	-35178	0.148507472818
chr16	56608421	56608595	peak1570	6.63171	MT1B	-43390	0.10692795383
chr16	56608421	56608595	peak1570	6.63171	MT1E	-17164	0.305269587297
chr16	56654228	56654493	peak1571	7.84316	MT1L	36900	0.138622620288
chr16	56654228	56654493	peak1571	7.84316	MT1H	-15453	0.3268937776
chr16	56654228	56654493	peak1571	7.84316	MT1IP	-21755	0.254056143243
chr16	56654228	56654493	peak1571	7.84316	MT1G	-13705	0.350568204299
chr16	56654228	56654493	peak1571	7.84316	MT4	89312	0.017035089057
chr16	56654228	56654493	peak1571	7.84316	MT1X	-28109	0.197037739012
chr16	56654228	56654493	peak1571	7.84316	MT1F	-3582	0.525565738205
chr16	56654228	56654493	peak1571	7.84316	MT2A	45795	0.0971207722694
chr16	56654228	56654493	peak1571	7.84316	MT1DP	10557	0.397611452715
chr16	56654228	56654493	peak1571	7.84316	NUP93	-75744	0.0293119498909
chr16	56654228	56654493	peak1571	7.84316	MT3	65006	0.0450383918823
chr16	56654228	56654493	peak1571	7.84316	MT1A	15695	0.3237447119
chr16	56654228	56654493	peak1571	7.84316	MT1JP	18622	0.287975463113
chr16	56654228	56654493	peak1571	7.84316	MT1M	21739	0.254218791216
chr16	56654228	56654493	peak1571	7.84316	MT1E	28688	0.192526783475
chr16	56654228	56654493	peak1571	7.84316	MT1B	2462	0.549646464089
chr16	56654228	56654493	peak1571	7.84316	MT1DP	10674	0.395754978654
chr16	56742732	56742906	peak1572	4.30222	MT1H	73006	0.0327045848967
chr16	56742732	56742906	peak1572	4.30222	MT1F	84877	0.0203417470443
chr16	56742732	56742906	peak1572	4.30222	MT1IP	66704	0.0420809556709
chr16	56742732	56742906	peak1572	4.30222	MT1X	60350	0.0542582621751
chr16	56742732	56742906	peak1572	4.30222	MT1G	74754	0.0304959924221
chr16	56742732	56742906	peak1572	4.30222	NUP93	-38972	0.12759679831
chr16	56742732	56742906	peak1572	4.30222	MT1DP	99016	0.0115549657424
chr16	56742732	56742906	peak1572	4.30222	NUP93	12715	0.364729243244
chr16	56742732	56742906	peak1572	4.30222	MT1DP	99133	0.0115010148463
chr16	56742732	56742906	peak1572	4.30222	MT1B	90921	0.0159732472987
chr16	56742732	56742906	peak1572	4.30222	NUP93	-40681	0.119165737828
chr16	57235848	57236022	peak1573	3.38423	ARL2BP	-9190	0.419958240512
chr16	57235848	57236022	peak1573	3.38423	RSPRY1	49607	0.0833855705145
chr16	57235848	57236022	peak1573	3.38423	PLLP	-48737	0.0863384708333
chr16	57235848	57236022	peak1573	3.38423	FAM192A	49871	0.08250965188
chr16	57628353	57628714	peak1574	8.04965	GPR56	-10761	0.394380144926
chr16	57628353	57628714	peak1574	8.04965	GPR56	308	0.599104043874
chr16	57628353	57628714	peak1574	8.04965	DRC7	-66267	0.0428229973259
chr16	57628353	57628714	peak1574	8.04965	GPR56	8536	0.431089307658
chr16	57628353	57628714	peak1574	8.04965	GPR114	85845	0.0195691682452
chr16	57628353	57628714	peak1574	8.04965	GPR56	8841	0.425861969702
chr16	57628353	57628714	peak1574	8.04965	GPR114	86113	0.0193605071832
chr16	57628353	57628714	peak1574	8.04965	CCDC102A	91968	0.0153181021943
chr16	57628353	57628714	peak1574	8.04965	GPR97	-39711	0.12388023833
chr16	57764273	57764498	peak1575	10.29519	KIFC3	-38142	0.131904117885
chr16	57764273	57764498	peak1575	10.29519	DRC7	69585	0.0375005379791
chr16	57764273	57764498	peak1575	10.29519	LOC388282	-46251	0.0953653475254
chr16	57764273	57764498	peak1575	10.29519	MIR6772	-7967	0.441013408163
chr16	57764273	57764498	peak1575	10.29519	KATNB1	28638	0.192912222352
chr16	57764273	57764498	peak1575	10.29519	KIFC3	-33632	0.157981079994
chr16	57764273	57764498	peak1575	10.29519	GPR97	96141	0.0129632091385
chr16	57816358	57816614	peak1576	9.79199	KIFC3	13959	0.347024464028
chr16	57816358	57816614	peak1576	9.79199	LOC388282	5850	0.479985204267
chr16	57816358	57816614	peak1576	9.79199	MIR6772	44134	0.103792662456
chr16	57816358	57816614	peak1576	9.79199	KIFC3	18469	0.28974327694
chr16	57816358	57816614	peak1576	9.79199	KATNB1	80739	0.0240033950073
chr16	57871561	57871735	peak1577	6.50302	KIFC3	69121	0.0382030470822
chr16	57871561	57871735	peak1577	6.50302	CNGB1	-99468	0.0113479292118
chr16	57871561	57871735	peak1577	6.50302	LOC388282	61012	0.0528403592777
chr16	57871561	57871735	peak1577	6.50302	MIR6772	99296	0.0114262721555
chr16	57871561	57871735	peak1577	6.50302	KIFC3	73631	0.0318971058185
chr16	58366245	58366562	peak1578	6.03723	GINS3	-25990	0.21446687102
chr16	58366245	58366562	peak1578	6.03723	PRSS54	71356	0.0349359113605
chr16	58366245	58366562	peak1578	6.03723	NDRG4	-97241	0.0124051942866
chr16	58366245	58366562	peak1578	6.03723	NDRG4	-97686	0.0121863354505
chr16	58366245	58366562	peak1578	6.03723	NDRG4	-98418	0.0118346927202
chr1	43783795	43783997	peak158	6.18816	ST3GAL3	76364	0.0285939534883
chr1	43783795	43783997	peak158	6.18816	LOC101929592	56553	0.0631577319395
chr1	43783795	43783997	peak158	6.18816	MIR6079	-54725	0.0679488542629
chr1	43783795	43783997	peak158	6.18816	KDM4A-AS1	76555	0.0283763280713
chr16	66928230	66928426	peak1580	6.30724	FAM96B	-6095	0.475304323045
chr16	66928230	66928426	peak1580	6.30724	CES3	-39146	0.126711807933
chr16	66928230	66928426	peak1580	6.30724	CES2	-6115	0.474924231644
chr16	66928230	66928426	peak1580	6.30724	NAE1	97352	0.0123502373187
chr16	66928230	66928426	peak1580	6.30724	RRAD	2792	0.542438805962
chr16	66928230	66928426	peak1580	6.30724	CDH16	9344	0.417379249199
chr16	66928230	66928426	peak1580	6.30724	CES4A	-72184	0.033797785378
chr16	66928230	66928426	peak1580	6.30724	CA7	83950	0.0211101776862
chr16	66928230	66928426	peak1580	6.30724	CES4A	-60260	0.0544539439347
chr16	66928230	66928426	peak1580	6.30724	CA7	83391	0.0215875180366
chr16	66928230	66928426	peak1580	6.30724	CES3	-32900	0.162675151874
chr16	66928230	66928426	peak1580	6.30724	CES2	-6142	0.47441159035
chr16	66928230	66928426	peak1580	6.30724	PDP2	47849	0.0894603293008
chr16	67055752	67056100	peak1581	5.85432	CES3	88452	0.0176312920191
chr16	67055752	67056100	peak1581	5.85432	CES4A	67338	0.0410272007223
chr16	67055752	67056100	peak1581	5.85432	CES4A	55414	0.0661017537967
chr16	67055752	67056100	peak1581	5.85432	CBFB	26780	0.207795677871
chr16	67055752	67056100	peak1581	5.85432	C16orf70	-54085	0.0697108016336
chr16	67055752	67056100	peak1581	5.85432	CES3	94698	0.013733461209
chr16	67055752	67056100	peak1581	5.85432	B3GNT9	-95073	0.0135289966091
chr16	67311805	67312038	peak1582	12.43388	TMEM208	84809	0.0203971519127
chr16	67311805	67312038	peak1582	12.43388	PLEKHG4	32775	0.163490564466
chr16	67311805	67312038	peak1582	12.43388	TPPP3	-81614	0.0231778082276
chr16	67311805	67312038	peak1582	12.43388	LRRC36	-14922	0.333911263316
chr16	67311805	67312038	peak1582	12.43388	PLEKHG4	34412	0.153128169366
chr16	67311805	67312038	peak1582	12.43388	FHOD1	64399	0.0461453076158
chr16	67311805	67312038	peak1582	12.43388	PLEKHG4	32398	0.165974685374
chr16	67311805	67312038	peak1582	12.43388	LRRC36	-35433	0.147000395754
chr16	67311805	67312038	peak1582	12.43388	KCTD19	-14837	0.335048493807
chr16	67311805	67312038	peak1582	12.43388	LRRC29	84923	0.0203043526431
chr16	67311805	67312038	peak1582	12.43388	PLEKHG4	33765	0.157142852311
chr16	67311805	67312038	peak1582	12.43388	LRRC29	85103	0.0201586863321
chr16	67311805	67312038	peak1582	12.43388	SLC9A5	62970	0.048859814975
chr16	67555919	67556093	peak1583	5.27044	FAM65A	27190	0.204415620978
chr16	67555919	67556093	peak1583	5.27044	FAM65A	26370	0.211231624742
chr16	67555919	67556093	peak1583	5.27044	FAM65A	18545	0.288863794868
chr16	67555919	67556093	peak1583	5.27044	RLTPR	-89120	0.0171664222147
chr16	67555919	67556093	peak1583	5.27044	CTCF	-6400	0.469540839043
chr16	67555919	67556093	peak1583	5.27044	FAM65A	27193	0.204391092575
chr16	67555919	67556093	peak1583	5.27044	LOC100505942	27261	0.203835904202
chr16	67555919	67556093	peak1583	5.27044	AGRP	72193	0.0337856203651
chr16	67555919	67556093	peak1583	5.27044	ATP6V0D1	74820	0.030415589181
chr16	67857879	67858091	peak1584	10.41490	TSNAXIP1	51108	0.0785264318032
chr16	67857879	67858091	peak1584	10.41490	CENPT	10527	0.398088872853
chr16	67857879	67858091	peak1584	10.41490	NUTF2	11070	0.389535607252
chr16	67857879	67858091	peak1584	10.41490	PSMB10	-78892	0.0258439176427
chr16	67857879	67858091	peak1584	10.41490	THAP11	15676	0.323990851403
chr16	67857879	67858091	peak1584	10.41490	CTRL	-73890	0.0315683576581
chr16	67857879	67858091	peak1584	10.41490	RANBP10	51333	0.0778228647179
chr16	67857879	67858091	peak1584	10.41490	LCAT	-86127	0.0193496683343
chr16	67857879	67858091	peak1584	10.41490	NRN1L	-26892	0.206866835395
chr16	67857879	67858091	peak1584	10.41490	EDC4	-15037	0.332378798875
chr16	67857879	67858091	peak1584	10.41490	PSKH1	-35286	0.147867304295
chr16	67995533	67995791	peak1585	6.37432	DPEP2	-3856	0.519836988607
chr16	67995533	67995791	peak1585	6.37432	NFATC3	-89703	0.0167707329178
chr16	67995533	67995791	peak1585	6.37432	DDX28	-28205	0.196282564957
chr16	67995533	67995791	peak1585	6.37432	DUS2	-27281	0.203672900689
chr16	67995533	67995791	peak1585	6.37432	SLC12A4	26968	0.206238915137
chr16	67995533	67995791	peak1585	6.37432	PSMB10	58785	0.0577633954866
chr16	67995533	67995791	peak1585	6.37432	SLC12A4	28784	0.191788898272
chr16	67995533	67995791	peak1585	6.37432	SLC12A4	31597	0.171378623094
chr16	67995533	67995791	peak1585	6.37432	CTRL	63787	0.047288885025
chr16	67995533	67995791	peak1585	6.37432	LCAT	51550	0.0771502854689
chr16	67995533	67995791	peak1585	6.37432	DPEP3	15113	0.331369901627
chr16	67995533	67995791	peak1585	6.37432	LOC100131303	-20249	0.269830849403
chr16	69530772	69530995	peak1586	12.34993	NFAT5	-35082	0.149078837832
chr16	69530772	69530995	peak1586	12.34993	MIR1538	-34985	0.149658387322
chr16	69564152	69564341	peak1587	6.12404	NFAT5	-1719	0.566227125199
chr16	69564152	69564341	peak1587	6.12404	MIR1538	-1622	0.568428354068
chr16	72172374	72172623	peak1588	18.08002	TXNL4B	78182	0.0265884066081
chr16	72172374	72172623	peak1588	18.08002	DHX38	78783	0.0259568431223
chr16	72172374	72172623	peak1588	18.08002	TXNL4B	78858	0.025879089282
chr16	72172374	72172623	peak1588	18.08002	PMFBP1	48	0.605367238088
chr16	72172374	72172623	peak1588	18.08002	PMFBP1	333	0.598505239282
chr16	72172374	72172623	peak1588	18.08002	TXNL4B	78629	0.0261172307627
chr16	72203481	72203662	peak1589	9.51170	PMFBP1	31406	0.172692970187
chr16	72203481	72203662	peak1589	9.51170	PMFBP1	31121	0.174672934401
chr1	43835236	43835410	peak159	6.99292	ARTN	-97996	0.0120361579159
chr1	43835236	43835410	peak159	6.99292	MIR6079	-3298	0.531570205794
chr16	74936973	74937222	peak1591	6.14631	ZNRF1	-61919	0.0509576695362
chr16	74936973	74937222	peak1591	6.14631	WDR59	-48022	0.0888434008564
chr16	75011948	75012181	peak1592	12.85123	ZNRF1	13048	0.359903262111
chr16	75011948	75012181	peak1592	12.85123	WDR59	26945	0.206428742246
chr16	75109095	75109269	peak1593	6.26064	ZFP1	-39340	0.125732329594
chr16	75109095	75109269	peak1593	6.26064	CTRB2	-97992	0.0120380838553
chr16	75109095	75109269	peak1593	6.26064	LDHD	-7590	0.447714288007
chr16	75305487	75305806	peak1594	22.54691	BCAR1	39639	0.124237527666
chr16	75305487	75305806	peak1594	22.54691	BCAR1	54018	0.0698978771512
chr16	75305487	75305806	peak1594	22.54691	LOC100506281	79264	0.0254622071175
chr16	75305487	75305806	peak1594	22.54691	BCAR1	57320	0.0612494750626
chr16	75305487	75305806	peak1594	22.54691	CTRB2	98472	0.0118091573721
chr16	75305487	75305806	peak1594	22.54691	BCAR1	66564	0.0423172700855
chr16	75305487	75305806	peak1594	22.54691	BCAR1	38837	0.128287684735
chr16	75305487	75305806	peak1594	22.54691	BCAR1	39698	0.123944672806
chr16	75305487	75305806	peak1594	22.54691	BCAR1	37593	0.134832771235
chr16	75305487	75305806	peak1594	22.54691	CTRB1	86661	0.0189407422963
chr16	75478194	75478368	peak1595	6.63171	TMEM170A	13544	0.352833148828
chr16	75478194	75478368	peak1595	6.63171	CFDP1	44792	0.101096477025
chr16	75478194	75478368	peak1595	6.63171	CHST6	-16747	0.310404187533
chr16	75478194	75478368	peak1595	6.63171	TMEM231	-78005	0.026777320493
chr16	75478194	75478368	peak1595	6.63171	CHST5	-56889	0.0623145707573
chr16	75478194	75478368	peak1595	6.63171	GABARAPL2	-88069	0.0179034830727
chr16	75478194	75478368	peak1595	6.63171	TMEM170A	13865	0.348331732136
chr16	80806982	80807169	peak1599	7.65572	CDYL2	2797	0.542330329049
chr1	10511078	10511266	peak16	6.61608	DFFA	38616	0.129426775231
chr1	10511078	10511266	peak16	6.61608	CORT	61454	0.0519143517532
chr1	10511078	10511266	peak16	6.61608	PEX14	36227	0.142405023961
chr1	10511078	10511266	peak16	6.61608	APITD1-CORT	81071	0.0236867371833
chr1	10511078	10511266	peak16	6.61608	APITD1-CORT	80426	0.0243058066595
chr1	10511078	10511266	peak16	6.61608	APITD1	80426	0.0243058066595
chr1	10511078	10511266	peak16	6.61608	APITD1	81071	0.0236867371833
chr1	43868082	43868256	peak160	4.56609	ARTN	-65150	0.0447797164455
chr1	43868082	43868256	peak160	4.56609	MIR6079	29548	0.18601648131
chr1	43868082	43868256	peak160	4.56609	IPO13	-78636	0.0261099189618
chr16	81481434	81481641	peak1600	4.05524	MIR4720	96520	0.0127681690274
chr16	81481434	81481641	peak1600	4.05524	CMIP	36368	0.141604120297
chr16	81481434	81481641	peak1600	4.05524	MIR7854	-52364	0.0746787274867
chr16	81481434	81481641	peak1600	4.05524	CMIP	-13811	0.349084941851
chr16	81632934	81633147	peak1601	16.46821	MIR7854	99139	0.011498254934
chr16	81632934	81633147	peak1601	16.46821	MIR6504	21693	0.254686984398
chr16	81632934	81633147	peak1601	16.46821	LOC100129617	-32313	0.166539959726
chr16	81711603	81711777	peak1602	6.60707	LOC100129617	46337	0.0950378543411
chr16	81711603	81711777	peak1602	6.60707	PLCG2	-67567	0.0406531075262
chr16	81838823	81839043	peak1603	9.22205	PLCG2	59676	0.0557409619095
chr16	82192861	82193072	peak1604	4.94389	MPHOSPH6	22742	0.244221421506
chr16	83953073	83953248	peak1605	9.35846	NECAB2	-15471	0.326658498791
chr16	83953073	83953248	peak1605	9.35846	OSGIN1	-61	0.605052528956
chr16	83953073	83953248	peak1605	9.35846	SLC38A8	-88997	0.0172510891218
chr16	83953073	83953248	peak1605	9.35846	MLYCD	54036	0.0698475687929
chr16	83994052	83994289	peak1606	5.50166	NECAB2	25539	0.218370962399
chr16	83994052	83994289	peak1606	5.50166	SLC38A8	-47987	0.0889678687248
chr16	83994052	83994289	peak1606	5.50166	OSGIN1	40949	0.117895103884
chr16	83994052	83994289	peak1606	5.50166	MLYCD	95046	0.0135436158184
chr16	84357468	84357642	peak1607	4.40773	ATP2C2	-49032	0.0853256641885
chr16	84357468	84357642	peak1607	4.40773	WFDC1	62850	0.0490949058536
chr16	84357468	84357642	peak1607	4.40773	ATP2C2	-10967	0.391143804566
chr16	84603166	84603340	peak1608	5.68593	KLHL36	-45257	0.0992334622999
chr16	84603166	84603340	peak1608	5.68593	USP10	-96695	0.0126791039357
chr16	84603166	84603340	peak1608	5.68593	COTL1	-14843	0.334968091817
chr16	84603166	84603340	peak1608	5.68593	TLDC1	98571	0.01176248558
chr16	84619008	84619182	peak1609	3.20250	KLHL36	-29415	0.187008726021
chr16	84619008	84619182	peak1609	3.20250	USP10	-80853	0.0238941887057
chr16	84619008	84619182	peak1609	3.20250	COTL1	999	0.58277156277
chr1	43929578	43929882	peak161	20.06703	CCDC24	-61877	0.0510433503728
chr1	43929578	43929882	peak161	20.06703	DPH2	-40250	0.121237966433
chr1	43929578	43929882	peak161	20.06703	ARTN	-3589	0.525418600399
chr1	43929578	43929882	peak161	20.06703	ATP6V0B	-44917	0.100592256242
chr1	43929578	43929882	peak161	20.06703	IPO13	-17075	0.306358283758
chr1	43929578	43929882	peak161	20.06703	SLC6A9	-87610	0.0182352271133
chr1	43929578	43929882	peak161	20.06703	MIR6079	91109	0.0158535789958
chr1	43929578	43929882	peak161	20.06703	B4GALT2	-50205	0.0814146538051
chr1	43929578	43929882	peak161	20.06703	B4GALT2	-49471	0.0838404240981
chr1	43929578	43929882	peak161	20.06703	B4GALT2	-50774	0.0795825843216
chr16	84644590	84644873	peak1610	3.45627	KLHL36	-3779	0.521440554757
chr16	84644590	84644873	peak1610	3.45627	USP10	-55217	0.0666246932923
chr16	84644590	84644873	peak1610	3.45627	COTL1	26635	0.209004394693
chr16	84994818	84994992	peak1611	6.63171	KIAA0513	-68306	0.0394689891589
